ProductID,Description,Categorie,Prix,Nombre_Avis,Base_Feature,Feature_Square,Feature_Sqrt,Feature_Log,Feature_Exp,Feature_Cat_Mult,Note
2394,Share kitchen case these risk win.,Boissons,15.12,978,75.09065127449811,5638.6059088282855,8.665486211084644,4.318696067326252,2.118919974210396,150.18130254899623,1.450817586053083
2395,Yes set marriage none budget describe.,Viandes,89.12,364,82.14451089517388,6747.72067020734,9.06336090504918,4.408480024176278,2.2737833291026557,410.7225544758694,4.07581777340023
2396,Claim picture record trade sense.,Produits laitiers,35.24,112,81.25445508258443,6602.286470767731,9.014125308790888,4.397585651492294,2.2536351862854618,325.0178203303377,3.2144064722422048
2397,Happen so police ten. Down art less.,Produits laitiers,16.29,409,97.99069727158368,9602.176751771158,9.899025066721656,4.584872548364666,2.664208386330304,391.96278908633474,3.9151422695484714
2398,Pay could gun free.,Viandes,3.52,7,80.80002539874664,6528.644104438103,8.98888343448432,4.391977279867924,2.243417233323166,404.0001269937332,4.006267932821576
2399,Or case worry together provide his.,Fruits,64.94,742,79.29400923538176,6287.539900620809,8.904718369234468,4.373162580205524,2.2098841478180815,79.29400923538176,0.7456396055361265
2400,Since life full develop.,Viandes,64.05,668,87.17367283625981,7599.249235763262,9.336684252788022,4.467902368313447,2.3910598711179873,435.86836418129906,4.336318072756529
2401,Its note rich statement.,Produits laitiers,34.72,197,10.016667576589853,100.33362933990644,3.164911938204577,2.3042504631540197,1.1053551386369918,40.06667030635941,0.30079630820662734
2402,Bag side today consumer describe radio.,Snacks,8.1,835,42.61882700689936,1816.3644154440142,6.528309659237938,3.7522961041636065,1.531409066484684,127.85648102069808,1.192150129363192
2403,As half eat finally responsibility.,Fruits,41.55,876,76.38427864309799,5834.558023826435,8.739809988958454,4.335776898074697,2.146508967555891,76.38427864309799,0.7121400018235462
2404,Create make several.,Produits laitiers,31.81,735,63.974710999924966,4092.7636475239206,7.99841928132834,4.158487864644871,1.8960013388920043,255.89884399969986,2.49721736586654
2405,At word suggest later station.,Snacks,68.03,367,25.981480236845588,675.0373152975978,5.097203177905074,3.257383985633454,1.2966899205252296,77.94444071053677,0.6826693891207796
2406,On here history material raise.,Fruits,60.97,250,37.33597801796908,1393.9752545582705,6.110317341838236,3.619957419884996,1.4526068649889474,37.33597801796908,0.2803703536332213
2407,Half challenge bed degree.,Boissons,37.09,916,40.31133499738961,1625.0037292717682,6.34912080507133,3.6966326948488386,1.4964765076234938,80.62266999477922,0.7165953863369133
2408,City material your home fish.,Viandes,22.57,595,61.104530005508444,3733.7635871940815,7.81693865944389,4.112586004272272,1.842356207650309,305.5226500275422,2.991882026950873
2409,Space system wear nature.,Fruits,98.82,240,84.84384667969688,7198.478319407912,9.211071961487267,4.440812469070533,2.3359962666801715,84.84384667969688,0.8100380015588909
2410,Think someone detail next might fact.,Fruits,45.95,380,93.92426017999118,8821.766650358677,9.69145294473389,4.542488714718776,2.5580432270947,93.92426017999118,0.9168253477534427
2411,Design hospital gas.,Produits laitiers,69.14,907,77.50831715682752,6007.539228483362,8.803880800921121,4.350385248753733,2.1707726662425,310.03326862731006,3.058379200491552
2412,Want study main herself.,Snacks,14.91,872,85.86553511591289,7372.8901207420695,9.26636579873215,4.45278252747735,2.359985207853358,257.59660534773866,2.5452361694119365
2413,Woman model visit role.,Fruits,49.07,835,52.30863626063645,2736.1934274475702,7.232470965073863,3.957161486705012,1.6872270163779641,52.30863626063645,0.44197170674795905
2414,Very cause task weight within program.,Viandes,3.73,471,45.079778766005866,2032.1864535920333,6.714147657447359,3.8084337815731506,1.5695638648196466,225.39889383002932,2.17277371553602
2415,Woman door pass.,Fruits,51.04,775,45.34376789297953,2056.0572867324013,6.7337781291767795,3.8142727446917886,1.573712816745149,45.34376789297953,0.3661759448089577
2416,Beautiful and wear five.,Fruits,96.44,919,65.44346755059614,4282.84744504593,8.08971368780108,4.18118667913327,1.924054494728678,65.44346755059614,0.5878090778001321
2417,Others throughout option short.,Produits laitiers,39.04,701,21.18130350002281,448.64761796007855,4.602315015296412,3.053118882189937,1.2359167902934431,84.72521400009124,0.7494521049033184
2418,Test add society probably.,Fruits,4.86,455,62.15447645112351,3863.178942913267,7.8838110359852935,4.129622841929681,1.8618018670344236,62.15447645112351,0.550938596653065
2419,Cup life several consider chance.,Snacks,4.06,366,69.86195741653529,4880.69309406979,8.35834657193247,4.246521258117782,2.01097478900483,209.58587224960587,2.0397985105154244
2420,Fast half executive church.,Produits laitiers,39.41,290,49.501786618561496,2450.426878429594,7.035750608041867,3.9020087622275694,1.6405275487649096,198.00714647424599,1.9015045205214187
2421,Important agreement early third.,Boissons,16.84,874,95.78504590940506,9174.775019866835,9.786983493876193,4.562106575813343,2.606088554404529,191.5700918188101,1.9001009082899156
2422,Size Mr start beyond language service.,Boissons,3.31,403,64.73919451416177,4191.163306342473,8.046067021480853,4.170366806563449,1.9105515024950859,129.47838902832353,1.2295331044767897
2423,How edge foot raise spend indeed price.,Produits laitiers,75.87,58,29.799952501296268,888.0371690795137,5.458933275036092,3.394506799593856,1.3471611479953196,119.19981000518507,1.0980621212288493
2424,Off kid such science fund wish card.,Snacks,46.39,521,53.12946316901646,2822.7398566278766,7.288996032994974,3.9727316363089717,1.7011332246051167,159.3883895070494,1.5172521723286938
2425,Statement city sort employee voice.,Produits laitiers,29.64,304,70.78639934217645,5010.714331830079,8.413465358707818,4.259666882559393,2.029651276703304,283.1455973687058,2.779165924699902
2426,None protect many.,Produits laitiers,90.11,115,39.12662121224311,1530.8924874863524,6.255127593602157,3.666803084736488,1.4788521493849383,156.50648484897243,1.477304182071114
2427,Of eat everyone yourself development.,Produits laitiers,12.5,210,17.167744566012086,294.7314534838375,4.143397707921856,2.8430323072834867,1.1872948043515563,68.67097826404834,0.5877549672043144
2428,Style discussion suddenly machine.,Produits laitiers,95.64,41,62.50920712397965,3907.4009752685884,7.906276438626445,4.1353138598763906,1.8684179770726772,250.0368284959186,2.4366886531560064
2429,Learn ten generation education find.,Fruits,32.08,816,95.3083151757712,9083.674941644138,9.762597767795782,4.557117059485254,2.593694096888379,95.3083151757712,0.9332568340184695
2430,Increase whole after.,Viandes,88.95,173,53.65647870068564,2879.0177065571315,7.325058272852554,3.98260222041944,1.7101221265626858,268.2823935034282,2.6104715418098254
2431,At herself can response.,Boissons,60.69,234,91.5498172582334,8381.36904001593,9.568166870317084,4.516883275031509,2.4980193867508413,183.0996345164668,1.807406873758294
2432,Service test even two lawyer.,Snacks,82.84,793,85.15212295345246,7250.884043479886,9.227790794846428,4.444439338723357,2.3432087003251048,255.45636886035737,2.522587663097659
2433,Nice build ok bad when product.,Fruits,98.42,884,23.267150527058504,541.3602936487988,4.8236034794599885,3.14704251717589,1.261966861768361,23.267150527058504,0.13321502798653503
2434,Protect coach nature president.,Boissons,29.55,590,73.73529296520138,5436.893428664076,8.586925699294328,4.300481557912633,2.0903947623583266,147.47058593040276,1.4217125388762306
2435,People land half.,Viandes,96.15,620,49.19189725647806,2419.842755691893,7.013693553077299,3.8957289200264076,1.635451597387999,245.9594862823903,2.382425848779296
2436,By year piece pressure note behavior.,Produits laitiers,39.56,793,32.52216927366432,1057.6914942648755,5.702821167954008,3.4819219882871106,1.3843375095357109,130.08867709465727,1.2085441925049476
2437,Raise seat in site.,Viandes,39.17,403,71.82445201000327,5158.751906537263,8.474930796767799,4.2742249753201085,2.0508298581685724,359.12226005001634,3.5429581330697393
2438,More usually name kind against detail.,Boissons,34.7,39,76.83946467907792,5904.303332167264,8.765812265790201,4.34171837118007,2.156301847640023,153.67892935815584,1.4884300524732195
2439,Nothing media article war toward treat.,Boissons,54.6,119,26.190668686135492,685.9511262269182,5.117681964145046,3.265403190310348,1.2994052851864901,52.381337372270984,0.42621908997818253
2440,Either discussion resource.,Fruits,16.26,335,92.30002138505876,8519.293947682303,9.607290012540412,4.525044373199557,2.5168301024386803,92.30002138505876,0.8975945800912422
2441,Writer street hard attorney take.,Fruits,55.82,336,77.60325195562969,6022.264714088943,8.809270795907553,4.351609332955826,2.1728344634323054,77.60325195562969,0.7261518693966816
2442,Civil TV statement very reality step.,Snacks,54.63,539,94.00379492277719,8836.713459883551,9.695555421056454,4.543335152974002,2.5600785694906016,282.0113847683316,2.8043695340477184
2443,Many race person yet.,Produits laitiers,76.43,616,38.53658968873219,1485.0687448377003,6.207784603925316,3.6516081714926605,1.4701521471352967,154.14635875492877,1.4532528749540121
2444,Summer town father situation including.,Viandes,83.53,74,94.54015141686881,8937.84022992448,9.7231759943379,4.549024626980783,2.5738466070272676,472.70075708434405,4.718862988379915
2445,Cold state during down.,Produits laitiers,44.6,191,43.16658920545428,1863.354423632442,6.570128553190894,3.765066798001632,1.539820562923267,172.66635682181712,1.6421961310278186
2446,Away trade sit more.,Viandes,30.93,324,14.857278528465256,220.73872527239473,3.854514045695677,2.6984898817679883,1.1601772385319213,74.28639264232628,0.6439601680398478
2447,Smile final wife condition dream ball.,Produits laitiers,26.67,147,78.6672449838121,6188.53543334311,8.86945573210736,4.365226867819615,2.1960766992544762,314.6689799352484,3.106616578365359
2448,Customer itself thus his everybody end.,Boissons,20.27,767,73.31573296795068,5375.19670062785,8.562460684169633,4.2947752238959565,2.0816426751179615,146.63146593590136,1.4127108901808376
2449,I could serve realize sit effect.,Boissons,6.71,284,63.81198930369992,4071.9699788955127,7.988240688893889,4.155941092816659,1.8929186421413366,127.62397860739983,1.209825065220185
2450,Every ever without control ten thus.,Produits laitiers,34.9,213,54.09043699457566,2925.7753742641594,7.35462011218633,3.990657404877797,1.7175594691774603,216.36174797830265,2.0898793366870243
2451,Say case another yourself collection.,Snacks,27.75,635,12.894874329036824,166.2777839616529,3.5909433759162543,2.5568298935732803,1.1376318114078592,38.68462298711047,0.28670714781397727
2452,Into teacher in.,Boissons,96.68,718,66.2137526368139,4384.2610382491785,8.137183335578344,4.192888185125734,1.938932427236142,132.4275052736278,1.2609136460790817
2453,Form green quality upon five.,Snacks,56.21,929,47.515115370051426,2257.6861886292972,6.893120873019088,3.8610478787367577,1.6082572731526428,142.54534611015427,1.3432909744756856
2454,Today thus close decade.,Boissons,35.38,752,60.41884624668505,3650.436981780568,7.772956081613034,4.101301080223159,1.8297666818476035,120.8376924933701,1.1378617514672198
2455,Build own thought serious.,Fruits,58.47,394,48.638920777087264,2365.7446143597713,6.974160937136973,3.884424049440687,1.6264328933600065,48.638920777087264,0.40190181115239393
2456,With reflect good live beat.,Fruits,14.78,339,96.94505194886791,9398.3430973687,9.846067841979757,4.5741443432420015,2.636495358446605,96.94505194886791,0.9527409408145288
2457,Contain focus whole international.,Produits laitiers,44.96,798,64.36980110357624,4143.471294113964,8.023079278156002,4.164644596166575,1.9035070699839733,257.47920441430495,2.5135434730532746
2458,Truth red country human.,Viandes,63.0,22,77.43126975422204,5995.601535751101,8.799503949327033,4.349390701001383,2.1691007864393788,387.15634877111023,3.832173419989783
2459,Left compare agency or.,Fruits,49.4,771,94.27122527239749,8887.063914359114,9.709337015079736,4.546176002803146,2.566934159437753,94.27122527239749,0.9209406715244399
2460,Activity sense network prove every.,Boissons,40.78,869,63.24393906250657,3999.7958281420442,7.952605803289043,4.146999297917401,1.882196395933981,126.48787812501314,1.1977601826976474
2461,Really occur but red nothing certain.,Boissons,99.39,105,11.085626604016067,122.8911172036688,3.3295084628239144,2.40564936867104,1.1172343108016216,22.171253208032134,0.1211068991607425
2462,See dinner less loss. Series down half.,Fruits,88.15,466,13.086251047948814,171.24996648994141,3.6174923701300066,2.5715621407315705,1.1398110584624603,13.086251047948814,0.029829806570902628
2463,I floor cultural old choose.,Fruits,62.72,459,73.21045906916757,5359.77131711826,8.55631106664359,4.29333829421897,2.0794524018104665,73.21045906916757,0.675807337286073
2464,Center force should item.,Viandes,57.37,432,35.117662253615514,1233.250202159012,5.926015714931535,3.558704202018811,1.420738238143999,175.58831126807758,1.6664400861237252
2465,National benefit age operation.,Fruits,62.45,770,62.144175461315385,3861.8985437667534,7.883157708768446,4.129457096128368,1.86161009289134,62.144175461315385,0.550823488316106
2466,Cover realize face actually.,Produits laitiers,20.93,716,28.204946298160205,795.518995682101,5.310832919435539,3.3394973632071525,1.32584429857707,112.81978519264082,1.0334099388568632
2467,Involve sign special fish cup.,Viandes,40.12,822,34.322398755554275,1178.0270563352735,5.8585321331844105,3.5357981659871593,1.4094844335447192,171.61199377777137,1.62611771295153
2468,Must budget attack hard.,Fruits,4.91,774,55.41769503532677,3071.1209230284817,7.444306215848914,4.014898947724127,1.7405078707048434,55.41769503532677,0.4761516782054827
2469,Approach throughout store learn.,Boissons,48.08,619,97.80125170204738,9565.084834487227,9.889451536968437,4.582937375548312,2.6591659394334037,195.60250340409476,1.9443630263957585
2470,Need drive population small ago score.,Fruits,54.76,763,65.46434402882724,4285.580339124649,8.091003894995184,4.1815056284481535,1.9244562114771202,65.46434402882724,0.588043857289874
2471,Try guy cut occur cover simple region.,Produits laitiers,23.55,936,94.25332940617209,8883.690104148383,9.708415391101273,4.545986150968623,2.566474825436611,377.01331762468834,3.7581419512744754
2472,Record he book politics own.,Produits laitiers,96.44,221,96.34418689482527,9282.202348425022,9.815507470061101,4.567927059826193,2.6207010778620683,385.3767475793011,3.8459384851623803
2473,Indicate wall national old glass.,Boissons,91.04,379,28.72989967784567,825.4071354990767,5.360027954950017,3.357938381089719,1.3328226635877243,57.45979935569134,0.47808950212185436
2474,Purpose finally news arrive near.,Viandes,72.49,222,38.007424222205,1444.5642960066557,6.16501615749748,3.6377815149118717,1.462393156721502,190.03712111102502,1.8130827411676935
2475,Laugh become charge.,Boissons,53.81,258,79.29930530968338,6288.379822598378,8.905015738879039,4.37322936832101,2.21000118802377,158.59861061936675,1.5414460305873214
2476,Pay how card trial dream huge home.,Fruits,87.13,713,88.00876020622096,7745.541873036102,9.381298428587641,4.4774363573216185,2.411110915454311,88.00876020622096,0.8470578333977752
2477,Look red role join.,Boissons,13.93,367,56.7304069770575,3218.339075782574,7.531959039788885,4.038310345242895,1.7635063469830152,113.460813954115,1.0599198065777133
2478,Likely mother site her avoid.,Viandes,79.26,770,99.39034605524942,9878.440888982235,9.969470700857164,4.599054986765275,2.701760129829017,496.95173027624713,4.97136881265435
2479,All drive memory economy mouth week.,Snacks,13.36,349,11.041497887974325,121.91467561014147,3.322874943174107,2.401660709904031,1.1167413984110406,33.124493663922976,0.23102339477829492
2480,Community her watch statement.,Boissons,79.63,225,36.96333900266941,1366.2884302262614,6.0797482680345745,3.609926583674298,1.4472039579928462,73.92667800533881,0.6473291087090158
2481,End ability bad.,Viandes,28.3,714,66.08455783701218,4367.168784513408,8.129240913948374,4.190935101365145,1.9364290448366293,330.42278918506094,3.247579834739016
2482,Recognize quite let federal.,Snacks,87.83,738,52.23609198437346,2728.609305799925,7.227454045815405,3.9557736732949182,1.6860034736088017,156.7082759531204,1.4895244585427116
2483,Agent test character story.,Viandes,94.46,236,20.494266978592066,420.01497898980915,4.527059418495859,3.0201451874514547,1.227454692705663,102.47133489296033,0.9273967015517895
2484,Use goal short final create.,Viandes,15.73,183,43.100837693250725,1857.6822098599425,6.5651228239272665,3.7635424329591247,1.5388084403973208,215.50418846625362,2.072013801679475
2485,Former tend history also physical hope.,Snacks,46.8,712,12.290242896553515,151.05007045628415,3.505744271414205,2.5088056871380147,1.1307740847675725,36.870728689660545,0.26852915704464775
2486,Half even admit clear paper.,Boissons,98.12,869,67.84714414677515,4603.234968873286,8.236937789419995,4.217257294706391,1.9708628493807039,135.6942882935503,1.2957292686327107
2487,Car knowledge about.,Snacks,48.86,758,90.34682886967197,8162.549486805792,9.505094890092995,4.503655918134198,2.4681485352586097,271.0404866090159,2.687751577517989
2488,Court somebody audience home.,Boissons,86.49,444,89.63867114051129,8035.091363836732,9.467770125035319,4.495786824419802,2.4507318920765973,179.27734228102258,1.7657041828806124
2489,Listen on issue human paper drop.,Viandes,59.28,865,72.9590026388992,5323.016066062899,8.541604219284524,4.289897675701413,2.074230053748507,364.79501319449594,3.6014268506379308
2490,Cut collection become entire part.,Boissons,38.16,623,51.91931759481348,2695.615539511108,7.205506060979581,3.9496909289121844,1.6806710966586063,103.83863518962696,0.9587017594214398
2491,Available mention mean look.,Produits laitiers,29.29,6,56.08284568223407,3145.285579817281,7.488848087805899,4.026829984702742,1.752123457817497,224.3313827289363,2.1718163957055947
2492,Only save claim score write guess dark.,Snacks,21.12,236,22.32269415960966,498.30267454347126,4.724689847980464,3.10560383630442,1.2501042421986912,66.96808247882899,0.571511555107818
2493,Range food but.,Snacks,76.42,127,40.691538380728275,1655.8012957902822,6.3789919564715145,3.706020168640484,1.5021769917862478,122.07461514218483,1.1328051256543217
2494,Same wonder get want word model.,Fruits,39.27,104,26.895526794844628,723.3693615722053,5.186089740338536,3.291959982625578,1.3085966035264927,26.895526794844628,0.17071326909520942
2495,Ask page avoid.,Viandes,51.62,749,83.90801830149591,7040.555535284173,9.160132002405637,4.429721178650357,2.314237322688416,419.5400915074796,4.167102205789522
2496,Grow property tree whatever friend.,Viandes,49.74,915,92.32785112041638,8524.432092513773,9.608738268910043,4.5253458416094,2.5175306270681443,461.6392556020819,4.603855303607568
2497,Still major bank do break road.,Boissons,58.15,480,58.323093527810535,3401.583238653735,7.636955776211522,4.065998130323291,1.7918183375484162,116.64618705562107,1.093539140120192
2498,Decade right table available grow.,Produits laitiers,86.69,155,75.49876364616496,5700.06331209948,8.689002454031472,4.324116280573414,2.127585218711244,301.99505458465984,2.974805080972124
2499,System man until identify.,Viandes,98.09,257,20.931829381641474,438.1414812621493,4.5751316245154605,3.041270937399036,1.2328373405890716,104.65914690820738,0.9494337412901773
2500,Sea benefit hour produce.,Produits laitiers,41.35,235,64.76811789495144,4194.90909565433,8.04786418218843,4.17081347448872,1.911104178503776,259.0724715798058,2.53000633830523
2501,Church group ready authority travel.,Fruits,82.92,500,73.25119192400614,5365.737118287581,8.55869101697252,4.293894519764873,2.0802995946699383,73.25119192400614,0.6762722590861087
2502,Dark air thing politics shake.,Snacks,76.69,289,50.74913165602607,2575.4743638406676,7.123842478327695,3.9268945075494277,1.6611187423723937,152.24739496807823,1.4434123701388033
2503,Task score worry star nice.,Produits laitiers,57.78,510,31.894577602362876,1017.2640804331476,5.64752845077941,3.4624360142252204,1.3756767282211877,127.5783104094515,1.1830577032475194
2504,Success risk them different him spring.,Viandes,95.65,552,88.96370684872522,7914.54113626592,9.432057402747569,4.488228498347344,2.4342460263591605,444.8185342436261,4.429168760650522
2505,Stand foreign not.,Snacks,20.85,800,76.86178479583502,5907.733962001255,8.767085307890817,4.342008806254478,2.1567831904461916,230.58535438750505,2.2601960072414333
2506,Artist foreign resource partner smile.,Produits laitiers,11.82,709,90.98715536642754,8278.662441674425,9.538718748680429,4.510718346734799,2.4840034517515175,363.9486214657102,3.621179918539922
2507,Minute attorney garden general power.,Produits laitiers,85.54,785,83.65623827480411,6998.3662022908,9.146378423988596,4.426716000561383,2.3084178645305737,334.62495309921644,3.3145994095505267
2508,Statement everyone growth example soon.,Boissons,44.48,894,99.13369866209763,9827.490210427577,9.956590714802815,4.596469430577425,2.6948350232405462,198.26739732419526,1.9736620894396273
2509,Population field beautiful.,Snacks,84.85,776,27.295545989300404,745.0468308540134,5.224513947660625,3.3067235383053344,1.3138417248705048,81.88663796790121,0.722672722631237
2510,End avoid five base.,Produits laitiers,89.42,569,17.807299102357668,317.0999013208282,4.219869559874768,2.8796084351758293,1.1949125359408996,71.22919640943067,0.6134921792337404
2511,Window determine he tree trade.,Boissons,7.18,298,40.33025122035327,1626.5291634968064,6.350610302982956,3.697101837984479,1.4967596112316854,80.66050244070654,0.7169874653273418
2512,Affect others well close spend.,Viandes,88.46,610,21.6103757520933,467.0083401466621,4.648696134626708,3.073173558247928,1.2412311593875922,108.05187876046651,0.983617304960547
2513,Trial eat kid another.,Produits laitiers,45.38,137,57.08171016156019,3258.3216349683635,7.5552438849821515,4.044483752943986,1.7697124957553008,228.32684064624075,2.2129270143344293
2514,Base create our ever almost.,Boissons,51.53,376,66.97260148669682,4485.329349895905,8.18367897016353,4.204283602720675,1.9537019620071707,133.94520297339363,1.2770812826438716
2515,Son soon remain exist girl others six.,Boissons,63.03,87,62.04597536560633,3849.7030590694276,7.8769267716290425,4.127875648396458,1.859782887304044,124.09195073121266,1.1723394446605877
2516,Star team later moment.,Snacks,92.71,419,33.331612185124314,1110.9963708595276,5.7733536341648355,3.5065062615406073,1.395588404734544,99.99483655537294,0.9069562997366396
2517,Church law customer food why whom.,Boissons,2.89,754,91.79416278719171,8426.168321801451,9.580927031722542,4.519548709408588,2.5041306486919432,183.58832557438342,1.8127443101305427
2518,Use machine woman station.,Produits laitiers,48.21,199,11.905512736184061,141.7412335114409,3.450436600806347,2.477001547989466,1.12643201380197,47.622050944736245,0.3764367871143387
2519,Little executive try it.,Fruits,69.08,463,41.321201838714366,1707.4417213957715,6.428156955046631,3.7213757299541554,1.5116654928400477,41.321201838714366,0.3228921908898086
2520,Film research establish never.,Viandes,72.55,437,74.70932278582549,5581.482911116664,8.643455488739761,4.3136048873746216,2.1108553148907507,373.5466139291275,3.691683391462005
2521,Son drive interview sit.,Produits laitiers,69.56,310,79.02360337142434,6244.729889804189,8.88952211153245,4.369746584695578,2.2039165634809224,316.0944134856974,3.1214548696716466
2522,Majority strong and.,Produits laitiers,14.31,596,47.45066899886739,2251.565988440075,6.888444599390155,3.8596906239843105,1.6072211436105994,189.80267599546957,1.8174516997860333
2523,Recent this husband green.,Viandes,30.64,754,11.521883193073037,132.75379231481892,3.394389958898806,2.444248113528639,1.1221189661660858,57.60941596536519,0.47668304279861967
2524,Information manage expect sea.,Viandes,36.51,281,65.62393112113637,4306.50033579165,8.100859900105442,4.18394043310122,1.9275298470983082,328.1196556056818,3.223906562306372
2525,Teacher blood at attack research.,Boissons,80.64,323,15.678521306489413,245.8160303580425,3.959611256990945,2.752291706042246,1.1697443411149382,31.357042612978827,0.21321043363723938
2526,Civil could fly pay popular example.,Produits laitiers,28.6,764,19.707019853816305,388.36663151871005,4.439258930701869,2.980974910027895,1.2178295275579136,78.82807941526522,0.6900068496099735
2527,Military away step experience.,Boissons,21.86,702,68.5225647681571,4695.341882406284,8.277835753876559,4.227163103697563,1.9842195195601462,137.0451295363142,1.310142656343995
2528,Thank each threat.,Snacks,95.79,951,38.12394935285693,1453.4355142592005,6.174459438109293,3.640842676589997,1.46409820547023,114.3718480585708,1.0538745732412145
2529,Yet provide establish.,Boissons,1.88,942,41.32271374374276,1707.5666711473068,6.4282745541663635,3.721412318371292,1.5116883479594199,82.64542748748552,0.737569711633777
2530,Data arm something chance approach.,Snacks,99.78,152,53.81263692849191,2895.7998931976913,7.335709708575709,3.9855083267327616,1.7127947091545552,161.43791078547574,1.5384677858011053
2531,Event national size military exactly.,Fruits,68.01,994,98.07205553734366,9618.12807731982,9.903133622108896,4.58570246908407,2.6663768220508923,98.07205553734366,0.9661903086172787
2532,Move without strategy Mr people.,Produits laitiers,83.02,302,96.88979986648394,9387.63331816731,9.843261647771227,4.573574248820251,2.635039042218676,387.55919946593576,3.8688645029679543
2533,Model those give include.,Snacks,30.17,278,47.46348994240676,2252.782877512948,6.889375148909134,3.859960782699519,1.607427217736016,142.39046982722027,1.3416945900531536
2534,Than site fear.,Fruits,2.42,651,33.8949295496454,1148.8662491754246,5.82193520658255,3.5232654323926553,1.4034721810483888,33.8949295496454,0.2439469936838389
2535,Five back its majority.,Viandes,74.05,688,37.23329373977042,1386.3181627120268,6.101909024212866,3.6172033540162496,1.4511160316712803,186.1664686988521,1.7737802620880805
2536,None hit official.,Boissons,83.58,8,34.190316834544376,1168.9777652465286,5.847248655097915,3.53194247048585,1.4076239883549029,68.38063366908875,0.5901527356259696
2537,Thank television season film sometimes.,Fruits,74.31,807,57.90212264276026,3352.6558065372506,7.609344429237006,4.058754044403693,1.7842911587660801,57.90212264276026,0.5036168347831236
2538,Mean tell rest before particularly.,Snacks,15.14,235,64.61738270208357,4175.406147267529,8.038493808051578,4.168483456668064,1.9082256419632344,193.85214810625072,1.8753593891584845
2539,Great area box.,Produits laitiers,75.59,675,53.99014494066994,2914.9357507145482,7.347798645898644,3.988801528810218,1.715837757023326,215.96057976267977,2.0857571635145753
2540,Country likely treatment go.,Viandes,77.12,561,46.71949260233371,2182.7109890195143,6.835165879650157,3.8441614780657427,1.5955123799907192,233.59746301166854,2.256327778618069
2541,Throw sister provide foot hand wide.,Viandes,66.2,302,29.0156533812944,841.9081411434211,5.386617991030588,3.3678354561308654,1.3366367004898811,145.07826690647198,1.3574272194984007
2542,Respond or ability. Leg list month.,Fruits,76.85,38,53.425503224390205,2854.284394779328,7.309275150409253,3.9782882204287997,1.7061767220481088,53.425503224390205,0.45422575592169495
2543,Key light base success.,Fruits,84.75,136,40.699244242221226,1656.4284818879776,6.37959593095215,3.7062095232889503,1.5022927519247145,40.699244242221226,0.31623226359041207
2544,Me prepare wish hear.,Boissons,61.75,822,58.74359165185086,3450.8095601594023,7.664436812437745,4.073182068808434,1.7993687636185431,117.48718330370173,1.102424488836499
2545,Use nice together market ago.,Viandes,9.77,421,70.76704739604615,5007.974997154242,8.412315222104207,4.259393460093225,2.029258537684151,353.8352369802308,3.4884900710282003
2546,Happen at instead live population.,Viandes,49.28,219,66.99809569929495,4488.744827331884,8.185236447366377,4.2046641965884595,1.9542001064352004,334.99047849647474,3.2945434241671574
2547,Here president above between through.,Boissons,8.69,348,51.6241189365034,2665.0496559702488,7.184992619098742,3.9439889845302996,1.6757170938031698,103.2482378730068,0.9525077776813246
2548,Place physical her attention.,Produits laitiers,41.35,808,60.04471818519649,3605.3681819396656,7.748852701219484,4.095089587708285,1.8229338010633414,240.17887274078595,2.335004682732872
2549,Truth product whole.,Boissons,41.3,546,35.637051786468376,1269.999460031429,5.969677695359137,3.573385877140222,1.42813660036981,71.27410357293675,0.6199605566769384
2550,The reality good positive.,Snacks,7.53,864,12.181623312015072,148.39194651582903,3.490218232720566,2.4999285302497087,1.1295465094689174,36.54486993604522,0.26526478170280565
2551,Rise mother minute discover nearly cup.,Snacks,35.53,79,66.25175087512937,4389.294494020206,8.139517852743452,4.19346189282095,1.9396693273962922,198.75525262538812,1.926539821965332
2552,Message enter billion.,Fruits,11.99,748,32.731170322391826,1071.3295106734233,5.721116178019096,3.4883278447449495,1.3872338150487271,32.731170322391826,0.2316906670588603
2553,Yes stand happen.,Boissons,81.02,895,70.2058339061447,4928.859114457177,8.378892164608917,4.2514314116549485,2.0179019621498995,140.4116678122894,1.3461062445851382
2554,Explain foreign hope action.,Boissons,94.82,273,77.23076496372634,5964.59105688234,8.788103604517094,4.346797887539581,2.1647559926672972,154.4615299274527,1.4968549065424923
2555,Street the perform peace.,Fruits,8.16,161,92.4334971493403,8543.951395257101,9.614234090625228,4.526489436213216,2.5201917036159305,92.4334971493403,0.8991727898767305
2556,Spring activity produce agent.,Produits laitiers,95.56,687,96.23105159316516,9260.415290726416,9.809742687408532,4.56675208722261,2.617737816355513,384.92420637266065,3.8411854678818624
2557,Service left effect.,Boissons,52.74,878,10.94734416787313,119.84434432986583,3.308677102388979,2.393096885097757,1.115690439676538,21.89468833574626,0.11834421149036045
2558,Teacher agency between able.,Viandes,30.66,308,99.13367884191736,9827.486280732413,9.956589719473097,4.5964692306435735,2.69483448911944,495.6683942095868,4.957993885759769
2559,Itself vote cup later military.,Boissons,8.61,374,71.47164866447449,5108.196562818078,8.454090646809655,4.269300848889074,2.04360721018142,142.94329732894897,1.3731910337168518
2560,Mother hear argue say street.,Produits laitiers,50.56,976,67.91717443367703,4612.7425830545135,8.241187683439628,4.2182889397489935,1.9722435336807294,271.66869773470813,2.6602811254619674
